Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.gui.components,ModuleChooserPanel.MyListCellRenderer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.gui.components,ModuleChooserPanel.MyListCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.detector,DogDetectorConfigurationPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.detector,DogDetectorConfigurationPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LogDetectorConfigurationPanel
TrackMate,fiji.plugin.trackmate.gui.components.detector,HessianDetectorConfigurationPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.detector,LabelImageDetectorConfigurationPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.detector,ManualDetectorConfigurationPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.detector,MaskDetectorConfigurationPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.tracker,AdvancedKalmanTrackerSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.tracker,KalmanTrackerConfigPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.tracker,LAPTrackerSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.tracker,NearestNeighborTrackerSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.tracker,OverlapTrackerSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.components.tracker,SimpleLAPTrackerSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,BoundedValue.UpdateListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,BoundedValueDouble.UpdateListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,Colormap,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; DEFAULT_COLOR; lowerBound; upperBound; colors; defaultColor; Jet; Viridis; Turbo; name; LUTS
TrackMate,fiji.plugin.trackmate.gui.displaysettings,ColormapIO,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DisplaySettings; DisplaySettingsIO
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 77 public methods
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings.TrackDisplayMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings.TrackDisplayMode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings.TrackMateObject,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings.TrackMateObject,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettings.UpdateListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettingsIO.ColormapSerializer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettingsIO.ColormapSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettingsIO.ColorSerializer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.gui.displaysettings,DisplaySettingsIO.ColorSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,SliderPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; PANEL_SIZE; slider; spinner; model
TrackMate,fiji.plugin.trackmate.gui.displaysettings,SliderPanelDouble.RangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 54 public methods
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.StyleElementVisitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.StyleElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.Separator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.Separator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.LabelElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.LabelElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.StringElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; label; value
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.StringElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.EnumElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; label; values
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.EnumElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ListElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; label; values
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ListElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.FeatureElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.FeatureElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ColorElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ColorElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.BooleanElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: label; onSet
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.BooleanElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.BoundedDoubleElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.BoundedDoubleElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.DoubleElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; value; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.DoubleElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.IntElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.IntElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ColormapElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ColormapElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.FontElement,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: onSet; value; label
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.FontElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ColormapRenderer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; lut; lbl; serialVersionUID
TrackMate,fiji.plugin.trackmate.gui.displaysettings,StyleElements.ColormapRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui,Fonts,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: FONT; BIG_FONT; SMALL_FONT; SMALL_FONT_MONOSPACED; TEXTFIELD_DIMENSION
TrackMate,fiji.plugin.trackmate.gui,Fonts,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FONT; BIG_FONT; SMALL_FONT; SMALL_FONT_MONOSPACED; TEXTFIELD_DIMENSION
TrackMate,fiji.plugin.trackmate.gui,Fonts,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: FONT; BIG_FONT; SMALL_FONT; SMALL_FONT_MONOSPACED; TEXTFIELD_DIMENSION
TrackMate,fiji.plugin.trackmate.gui,GuiUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
TrackMate,fiji.plugin.trackmate.gui,Icons,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SPOT_ICON; EDGE_ICON; TRACK_ICON; BRANCH_ICON; TRACK_SCHEME_ICON; TRACKMATE_ICON; TRACKMATE_ICON_16x16; TRACK_SCHEME_ICON_16x16; SPOT_ICON_64x64; EDGE_ICON_64x64; EDGE_ICON_16x16; TRACK_ICON_64x64; BRANCH_ICON_16x16; SPOT_ICON_16x16; TRACK_TABLES_ICON; SPOT_TABLE_ICON; NEXT_ICON; PREVIOUS_ICON; SAVE_ICON; LOG_ICON; DISPLAY_CONFIG_ICON; CANCEL_ICON; EXECUTE_ICON; EDIT_SETTINGS_ICON; COG_ICON; PLOT_ICON; ADD_ICON; REMOVE_ICON; PREVIEW_ICON; CSV_ICON; MAGNIFIER_ICON; ORANGE_ASTERISK_ICON; CALCULATOR_ICON; ICY_ICON; ISBI_ICON; LABEL_IMG_ICON; MERGE_ICON; TIME_ICON; BIN_ICON; BIN_CLOSED_ICON; CAMERA_ICON; APPLY_ICON; REVERT_ICON; RESET_ICON; SELECT_TRACK_ICON; SELECT_TRACK_ICON_UPWARDS; SELECT_TRACK_ICON_DOWNWARDS; CAMERA_EXPORT_ICON; RESET_ZOOM_ICON; ZOOM_IN_ICON; ZOOM_OUT_ICON; EDIT_ICON; HOME_ICON; END_ICON; ARROW_UP_ICON; ARROW_DOWN_ICON; ARROW_LEFT_ICON; ARROW_RIGHT_ICON; ARROW_UPLEFT_ICON; ARROW_DOWNLEFT_ICON; ARROW_UPRIGHT_ICON; ARROW_DOWNRIGHT_ICON; LINKING_ON_ICON; LINKING_OFF_ICON; THUMBNAIL_ON_ICON; THUMBNAIL_OFF_ICON; REFRESH_ICON; CAPTURE_UNDECORATED_ICON; CAPTURE_DECORATED_ICON; DISPLAY_DECORATIONS_ON_ICON; SELECT_STYLE_ICON; PENCIL_ICON; VECTOR_ICON
TrackMate,fiji.plugin.trackmate.gui,Icons,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: SPOT_ICON; EDGE_ICON; TRACK_ICON; BRANCH_ICON; TRACK_SCHEME_ICON; TRACKMATE_ICON; TRACKMATE_ICON_16x16; TRACK_SCHEME_ICON_16x16; SPOT_ICON_64x64; EDGE_ICON_64x64; EDGE_ICON_16x16; TRACK_ICON_64x64; BRANCH_ICON_16x16; SPOT_ICON_16x16; TRACK_TABLES_ICON; SPOT_TABLE_ICON; NEXT_ICON; PREVIOUS_ICON; SAVE_ICON; LOG_ICON; DISPLAY_CONFIG_ICON; CANCEL_ICON; EXECUTE_ICON; EDIT_SETTINGS_ICON; COG_ICON; PLOT_ICON; ADD_ICON; REMOVE_ICON; PREVIEW_ICON; CSV_ICON; MAGNIFIER_ICON; ORANGE_ASTERISK_ICON; CALCULATOR_ICON; ICY_ICON; ISBI_ICON; LABEL_IMG_ICON; MERGE_ICON; TIME_ICON; BIN_ICON; BIN_CLOSED_ICON; CAMERA_ICON; APPLY_ICON; REVERT_ICON; RESET_ICON; SELECT_TRACK_ICON; SELECT_TRACK_ICON_UPWARDS; SELECT_TRACK_ICON_DOWNWARDS; CAMERA_EXPORT_ICON; RESET_ZOOM_ICON; ZOOM_IN_ICON; ZOOM_OUT_ICON; EDIT_ICON; HOME_ICON; END_ICON; ARROW_UP_ICON; ARROW_DOWN_ICON; ARROW_LEFT_ICON; ARROW_RIGHT_ICON; ARROW_UPLEFT_ICON; ARROW_DOWNLEFT_ICON; ARROW_UPRIGHT_ICON; ARROW_DOWNRIGHT_ICON; LINKING_ON_ICON; LINKING_OFF_ICON; THUMBNAIL_ON_ICON; THUMBNAIL_OFF_ICON; REFRESH_ICON; CAPTURE_UNDECORATED_ICON; CAPTURE_DECORATED_ICON; DISPLAY_DECORATIONS_ON_ICON; SELECT_STYLE_ICON; PENCIL_ICON; VECTOR_ICON
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: SpotTrackerDescriptor; SpotImageTrackerFactory in method getTrackerConfigDescriptor
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence.LaunchTrackSchemeAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence.LaunchTrackSchemeAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence.ShowTrackTablesAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence.ShowTrackTablesAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence.ShowSpotTableAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.gui.wizard,TrackMateWizardSequence.ShowSpotTableAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.wizard,TransitionAnimator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractAnimator
TrackMate,fiji.plugin.trackmate.gui.wizard,TransitionAnimator.Direction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.gui.wizard,TransitionAnimator.Direction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardController,Feature Envy,The tool detected a instance of this smell because log is more interested in members of the type: WizardPanel
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardController,Feature Envy,The tool detected a instance of this smell because displayConfig is more interested in members of the type: WizardPanel
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardController,Feature Envy,The tool detected a instance of this smell because exec is more interested in members of the type: WizardPanel
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardController,Feature Envy,The tool detected a instance of this smell because save is more interested in members of the type: WizardPanel
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardController,Feature Envy,The tool detected a instance of this smell because resume is more interested in members of the type: WizardPanel
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardController,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WizardController; WizardSequence
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; FONT; BIG_FONT; SMALL_FONT; cardLayout; animatorPanel; panelMain; btnSave; btnLog; btnDisplayConfig; btnPrevious; btnNext; btnCancel; btnResume; panelButtons; serialVersionUID; duration; label; animator; to; painterThread
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardPanel.AnimatorPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardPanel.AnimatorPanel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: serialVersionUID; duration; label; animator; to; painterThread
TrackMate,fiji.plugin.trackmate.gui.wizard,WizardPanelDescriptor,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: ActionChooserDescriptor; ChooseDetectorDescriptor; ChooseTrackerDescriptor; ConfigureViewsDescriptor; ExecuteDetectionDescriptor; ExecuteTrackingDescriptor; GrapherDescriptor; InitFilterDescriptor; LogPanelDescriptor2; SaveDescriptor; SpotDetectorDescriptor; SpotFilterDescriptor; SpotTrackerDescriptor; StartDialogDescriptor; TrackFilterDescriptor
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,ActionChooserDescriptor,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WizardPanelDescriptor
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,ConfigureViewsDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,ConfigureViewsDescriptor,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WizardPanelDescriptor
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,ExecuteDetectionDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY; trackmate
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,ExecuteTrackingDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY; trackmate
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,InitFilterDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY; trackmate
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,LogPanelDescriptor2,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,LogPanelDescriptor2,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WizardPanelDescriptor
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,SpotDetectorDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY; settings; logger
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,SpotFilterDescriptor,Feature Envy,The tool detected a instance of this smell because filterSpots is more interested in members of the type: TrackMate
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,SpotTrackerDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY; settings; logger
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,StartDialogDescriptor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY; PUB1_URL; PUB1_TXT; settings; logger; serialVersionUID; DOUBLE_FORMAT; TOOLTIP; tfXStart; tfXEnd; tfYStart; tfYEnd; tfZStart; tfZEnd; tfTStart; tfTEnd
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,StartDialogDescriptor.RoiSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,StartDialogDescriptor.RoiSettingsPanel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: serialVersionUID; DOUBLE_FORMAT; TOOLTIP; tfXStart; tfXEnd; tfYStart; tfYEnd; tfZStart; tfZEnd; tfTStart; tfTEnd
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,TrackFilterDescriptor,Feature Envy,The tool detected a instance of this smell because filterTracks is more interested in members of the type: TrackMate
TrackMate,fiji.plugin.trackmate.io,CSVExporter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.io,CSVExporter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MISSING_STR; writer; features; extraFuns; content; featureVal; columnShift
TrackMate,fiji.plugin.trackmate.io,CSVExporter.SpotWriter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.io,CSVExporter.SpotWriter,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: writer; features; extraFuns; content; featureVal; columnShift
