Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SegmentTrackerFactory,1,0,8,8,159,22,0,0,0.5,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\jaqaman\SegmentTrackerFactory.java,57
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SimpleSparseLAPTrackerFactory,3,3,5,5,21,5,0,0,0.6,2,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\jaqaman\SimpleSparseLAPTrackerFactory.java,31
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SparseLAPFrameToFrameTracker,7,0,11,9,158,34,0,1,0.18181818181818182,2,9,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\jaqaman\SparseLAPFrameToFrameTracker.java,57
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SparseLAPTracker,8,0,8,8,84,16,0,1,0.25,1,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\jaqaman\SparseLAPTracker.java,42
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SparseLAPTrackerFactory,3,3,12,12,96,19,0,0,0.75,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\jaqaman\SparseLAPTrackerFactory.java,51
TrackMate,fiji.plugin.trackmate.tracking.kalman,AdvancedKalmanTracker,9,0,14,13,108,18,0,1,0.35714285714285715,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kalman\AdvancedKalmanTracker.java,48
TrackMate,fiji.plugin.trackmate.tracking.kalman,AdvancedKalmanTrackerFactory,3,3,12,12,109,19,0,0,0.75,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kalman\AdvancedKalmanTrackerFactory.java,55
TrackMate,fiji.plugin.trackmate.tracking.kalman,CVMKalmanFilter,8,0,6,6,105,9,0,0,0.0,1,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kalman\CVMKalmanFilter.java,26
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTracker,16,0,19,15,218,43,0,1,0.2631578947368421,4,7,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kalman\KalmanTracker.java,48
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerFactory,5,2,13,13,87,16,0,0,0.7692307692307693,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kalman\KalmanTrackerFactory.java,50
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest,3,0,7,1,168,23,0,0,0.0,0,11,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\tracking\kalman\KalmanTrackerInteractiveTest.java,45
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest2,0,0,1,1,35,5,0,0,-1.0,0,9,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\tracking\kalman\KalmanTrackerInteractiveTest2.java,40
TrackMate,fiji.plugin.trackmate.tracking.kalman,KalmanTrackerInteractiveTest3,2,0,3,1,59,7,0,0,0.0,0,10,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\tracking\kalman\KalmanTrackerInteractiveTest3.java,38
TrackMate,fiji.plugin.trackmate.tracking.kdtree,NearestNeighborTracker,6,0,11,11,117,27,0,1,0.0,3,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kdtree\NearestNeighborTracker.java,54
TrackMate,fiji.plugin.trackmate.tracking.kdtree,NearestNeighborTrackerFactory,4,3,13,13,58,16,0,0,0.6153846153846154,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\kdtree\NearestNeighborTrackerFactory.java,45
TrackMate,fiji.plugin.trackmate.tracking.manual,ManualTrackerFactory,4,3,13,13,46,14,0,0,0.8461538461538461,2,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\manual\ManualTrackerFactory.java,38
TrackMate,fiji.plugin.trackmate.tracking.overlap,OverlapTracker,17,3,15,10,0,35,0,1,0.2,0,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\overlap\OverlapTracker.java,58
TrackMate,fiji.plugin.trackmate.tracking.overlap,OverlapTracker.IoUCalculation,2,0,0,0,13,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\overlap\OverlapTracker.java,61
TrackMate,fiji.plugin.trackmate.tracking.overlap,OverlapTracker.FindBestSourceTask,4,0,0,0,29,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\overlap\OverlapTracker.java,337
TrackMate,fiji.plugin.trackmate.tracking.overlap,OverlapTracker.IoULink,3,3,0,0,10,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\overlap\OverlapTracker.java,381
TrackMate,fiji.plugin.trackmate.tracking.overlap,OverlapTrackerFactory,12,10,13,13,125,17,0,0,0.5384615384615384,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\overlap\OverlapTrackerFactory.java,45
TrackMate,fiji.plugin.trackmate.tracking,SpotImageTrackerFactory,0,0,5,3,27,5,0,0,-1.0,1,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\SpotImageTrackerFactory.java,31
TrackMate,fiji.plugin.trackmate.tracking,SpotTracker,0,0,1,1,10,1,7,0,-1.0,9,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\SpotTracker.java,32
TrackMate,fiji.plugin.trackmate.tracking,SpotTrackerFactory,0,0,9,9,56,9,0,1,-1.0,4,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\SpotTrackerFactory.java,33
TrackMate,fiji.plugin.trackmate.tracking,TrackerKeys,46,46,0,0,151,0,0,0,-1.0,2,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\tracking\TrackerKeys.java,27
TrackMate,fiji.plugin.trackmate.util,AlphanumComparator,2,1,2,1,22,2,0,0,1.0,2,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\AlphanumComparator.java,27
TrackMate,fiji.plugin.trackmate.util,ChartExporter,0,0,2,2,44,2,0,0,-1.0,2,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\ChartExporter.java,43
TrackMate,fiji.plugin.trackmate.util,DefaultFileFilter,5,0,5,5,125,5,0,0,0.0,1,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\DefaultFileFilter.java,38
TrackMate,fiji.plugin.trackmate.util,DefaultFileFilter.ImageFileFilter,2,0,0,0,41,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\DefaultFileFilter.java,114
TrackMate,fiji.plugin.trackmate.util,DefaultFileFilter.EditorFileFilter,1,0,0,0,33,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\DefaultFileFilter.java,182
TrackMate,fiji.plugin.trackmate.util,DetectionPreview,10,0,8,3,206,17,0,0,0.25,3,11,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\DetectionPreview.java,46
TrackMate,fiji.plugin.trackmate.util,DetectionPreview.Builder,8,0,0,0,104,0,0,0,-1.0,0,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\DetectionPreview.java,254
TrackMate,fiji.plugin.trackmate.util,DetectionPreviewPanel,7,0,1,1,51,1,0,0,0.0,1,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\DetectionPreviewPanel.java,40
TrackMate,fiji.plugin.trackmate.util,EverythingDisablerAndReenabler,4,0,5,4,71,19,0,0,0.0,8,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\EverythingDisablerAndReenabler.java,31
TrackMate,fiji.plugin.trackmate.util,ExportableChartPanel,2,0,9,5,107,22,0,0,0.5555555555555556,2,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\ExportableChartPanel.java,48
TrackMate,fiji.plugin.trackmate.util,ExportableChartValueTable,3,1,4,3,72,6,0,0,0.0,1,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\ExportableChartValueTable.java,57
TrackMate,fiji.plugin.trackmate.util,FileChooser,2,1,6,5,88,23,0,0,0.0,5,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\FileChooser.java,36
TrackMate,fiji.plugin.trackmate.util,FileChooser.DialogType,0,0,0,0,1,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\FileChooser.java,40
TrackMate,fiji.plugin.trackmate.util,FileChooser.SelectionMode,0,0,0,0,1,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\FileChooser.java,45
TrackMate,fiji.plugin.trackmate.util,ImageHelper,2,2,2,2,0,4,0,0,1.0,1,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\ImageHelper.java,28
TrackMate,fiji.plugin.trackmate.util,JLabelLogger,3,0,2,2,37,2,0,0,0.0,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\JLabelLogger.java,33
TrackMate,fiji.plugin.trackmate.util,JLabelLogger.LoggerInJLabel,1,0,0,0,25,0,0,1,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\JLabelLogger.java,56
TrackMate,fiji.plugin.trackmate.util,LogRecorder,2,0,6,6,25,6,0,1,0.0,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\LogRecorder.java,28
TrackMate,fiji.plugin.trackmate.util,ModelTools,0,0,9,8,98,19,0,0,-1.0,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\ModelTools.java,41
TrackMate,fiji.plugin.trackmate.util,OnRequestUpdater,2,0,4,4,54,8,0,0,0.5,3,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\OnRequestUpdater.java,24
TrackMate,fiji.plugin.trackmate.util,OnRequestUpdater.Refreshable,0,0,0,0,3,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\OnRequestUpdater.java,146
TrackMate,fiji.plugin.trackmate.util,PainterThread,2,0,5,5,56,8,0,0,0.0,2,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\PainterThread.java,26
TrackMate,fiji.plugin.trackmate.util,PainterThread.Paintable,0,0,0,0,6,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\PainterThread.java,34
TrackMate,fiji.plugin.trackmate.util,QualityHistogramChart,19,0,11,6,223,23,0,0,0.0,1,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\QualityHistogramChart.java,62
TrackMate,fiji.plugin.trackmate.util,QualityHistogramChart.MyKeyListener,8,0,0,0,67,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\QualityHistogramChart.java,301
TrackMate,fiji.plugin.trackmate.util,SpotNeighborhood,3,0,31,31,124,41,0,0,0.06451612903225806,5,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\SpotNeighborhood.java,39
TrackMate,fiji.plugin.trackmate.util,SpotNeighborhoodCursor,4,0,22,22,105,25,0,0,0.0,3,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\SpotNeighborhoodCursor.java,27
TrackMate,fiji.plugin.trackmate.util,SpotUtil,13,0,3,2,172,7,0,0,0.0,1,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\SpotUtil.java,43
TrackMate,fiji.plugin.trackmate.util,SpotUtil.SpotRoiIterable,4,0,0,0,57,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\SpotUtil.java,93
TrackMate,fiji.plugin.trackmate.util,SpotUtil.MyCursor,9,0,0,0,84,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\SpotUtil.java,192
TrackMate,fiji.plugin.trackmate.util,Threads,0,0,6,6,20,6,0,0,-1.0,28,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\Threads.java,29
TrackMate,fiji.plugin.trackmate.util,TMUtils,2,0,34,28,0,107,0,0,0.6764705882352942,64,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\TMUtils.java,61
TrackMate,fiji.plugin.trackmate.util,TrackNavigator,3,0,8,7,201,45,0,0,0.0,2,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\TrackNavigator.java,35
TrackMate,fiji.plugin.trackmate.util,WrapLayout,1,0,7,5,66,14,0,0,0.5714285714285714,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\WrapLayout.java,12
TrackMate,fiji.plugin.trackmate.util,ChartEporterExample,0,0,4,3,89,5,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\util\ChartEporterExample.java,47
TrackMate,fiji.plugin.trackmate.util,SpotRoiIterableTest,0,0,3,2,50,9,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\util\SpotRoiIterableTest.java,42
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator,33,0,15,6,692,19,2,0,0.6,3,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,39
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.SelectableArguments,3,0,0,0,57,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,127
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ArgumentVisitor,0,0,0,0,26,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,224
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Adder,9,0,0,0,97,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,271
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.BoundedAdder,2,0,0,0,22,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,423
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.IntAdder,0,0,0,0,7,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,459
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.DoubleAdder,0,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,481
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.FlagAdder,0,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,507
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.StringAdder,0,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,531
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.PathAdder,0,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,555
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ChoiceAdder,2,0,0,0,62,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,579
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Flag,0,0,0,0,18,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,802
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.PathArgument,0,0,0,0,10,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,832
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.StringArgument,0,0,0,0,7,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,847
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.AbstractStringArgument,0,0,0,0,7,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,859
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.IntArgument,0,0,0,0,12,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,873
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.DoubleArgument,0,0,0,0,10,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,895
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ChoiceArgument,2,0,0,0,51,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,914
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.BoundedValueArgument,2,0,0,0,30,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,1007
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Argument,10,0,0,0,126,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIConfigurator.java,1066
TrackMate,fiji.plugin.trackmate.util.cli,CliGuiBuilder,8,0,20,11,381,61,0,0,0.15,1,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CliGuiBuilder.java,93
TrackMate,fiji.plugin.trackmate.util.cli,CliGuiBuilder.CliConfigPanel,1,0,0,0,6,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CliGuiBuilder.java,688
TrackMate,fiji.plugin.trackmate.util.cli,CLIUtils,7,3,11,11,168,30,0,0,0.45454545454545453,3,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIUtils.java,50
TrackMate,fiji.plugin.trackmate.util.cli,CLIUtils.LoggerTailerListener,4,1,0,0,26,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CLIUtils.java,251
TrackMate,fiji.plugin.trackmate.util.cli,CommandBuilder,2,0,13,10,113,36,0,0,0.0,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CommandBuilder.java,44
TrackMate,fiji.plugin.trackmate.util.cli,CommandCLIConfigurator,1,0,5,3,49,9,1,1,0.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CommandCLIConfigurator.java,26
TrackMate,fiji.plugin.trackmate.util.cli,CommandCLIConfigurator.ExecutablePath,0,0,0,0,14,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CommandCLIConfigurator.java,35
TrackMate,fiji.plugin.trackmate.util.cli,CommonTrackMateArguments,0,0,2,2,20,2,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CommonTrackMateArguments.java,31
TrackMate,fiji.plugin.trackmate.util.cli,CondaCLIConfigurator,3,1,3,1,98,4,1,1,0.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CondaCLIConfigurator.java,31
TrackMate,fiji.plugin.trackmate.util.cli,CondaCLIConfigurator.CondaEnvironmentCommand,1,0,0,0,40,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CondaCLIConfigurator.java,38
TrackMate,fiji.plugin.trackmate.util.cli,CondaExecutableCLIConfigurator,0,0,1,1,43,2,0,2,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CondaExecutableCLIConfigurator.java,10
TrackMate,fiji.plugin.trackmate.util.cli,CondaPathConfigCommand,0,0,3,3,56,4,0,0,-1.0,0,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\CondaPathConfigCommand.java,43
TrackMate,fiji.plugin.trackmate.util.cli,TrackMateSettingsBuilder,0,0,7,2,38,11,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\util\cli\TrackMateSettingsBuilder.java,29
TrackMate,fiji.plugin.trackmate.util.cli,ExampleCommandCLI,3,0,5,5,57,5,0,2,0.0,0,2,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\util\cli\ExampleCommandCLI.java,32
TrackMate,fiji.plugin.trackmate.visualization,AbstractTrackMateModelView,3,0,3,2,35,5,2,1,0.6666666666666666,0,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\AbstractTrackMateModelView.java,34
TrackMate,fiji.plugin.trackmate.visualization,FeatureColorGenerator,0,0,2,1,16,2,9,0,-1.0,7,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\FeatureColorGenerator.java,27
TrackMate,fiji.plugin.trackmate.visualization,GlasbeyLut,2,1,3,3,24,5,0,0,0.0,3,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\GlasbeyLut.java,28
TrackMate,fiji.plugin.trackmate.visualization,ManualEdgeColorGenerator,2,0,2,2,13,3,0,2,0.0,1,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\ManualEdgeColorGenerator.java,31
TrackMate,fiji.plugin.trackmate.visualization,ManualEdgePerSpotColorGenerator,2,0,2,2,15,2,0,2,0.0,0,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\ManualEdgePerSpotColorGenerator.java,31
TrackMate,fiji.plugin.trackmate.visualization,ManualSpotColorGenerator,1,0,2,2,11,3,0,1,0.0,1,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\ManualSpotColorGenerator.java,29
TrackMate,fiji.plugin.trackmate.visualization,ManualSpotPerEdgeColorGenerator,3,0,2,2,25,5,0,1,0.0,0,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\ManualSpotPerEdgeColorGenerator.java,32
TrackMate,fiji.plugin.trackmate.visualization,PerEdgeFeatureColorGenerator,7,0,2,2,25,4,0,2,0.0,1,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\PerEdgeFeatureColorGenerator.java,31
TrackMate,fiji.plugin.trackmate.visualization,PerSpotFeatureColorGenerator,7,0,2,2,26,4,0,2,0.0,0,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\PerSpotFeatureColorGenerator.java,32
TrackMate,fiji.plugin.trackmate.visualization,PerTrackFeatureColorGenerator,5,0,3,3,44,9,0,2,0.0,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\PerTrackFeatureColorGenerator.java,40
TrackMate,fiji.plugin.trackmate.visualization,RandomSpotColorGenerator,0,0,1,1,6,1,0,1,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\RandomSpotColorGenerator.java,28
TrackMate,fiji.plugin.trackmate.visualization,SpotColorGenerator,6,0,2,2,22,4,0,1,0.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\SpotColorGenerator.java,29
TrackMate,fiji.plugin.trackmate.visualization,SpotColorGeneratorPerEdgeFeature,3,0,2,2,22,5,0,1,0.0,0,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\SpotColorGeneratorPerEdgeFeature.java,33
TrackMate,fiji.plugin.trackmate.visualization,SpotColorGeneratorPerTrackFeature,3,0,2,2,15,3,0,1,0.0,0,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\SpotColorGeneratorPerTrackFeature.java,30
TrackMate,fiji.plugin.trackmate.visualization,TrackColorGenerator,0,0,0,0,6,0,6,1,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\TrackColorGenerator.java,26
TrackMate,fiji.plugin.trackmate.visualization,TrackMateModelView,0,0,6,6,27,6,4,0,-1.0,10,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\TrackMateModelView.java,27
TrackMate,fiji.plugin.trackmate.visualization,UniformSpotColorGenerator,1,0,2,2,13,2,0,1,0.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\UniformSpotColorGenerator.java,28
TrackMate,fiji.plugin.trackmate.visualization,UniformTrackColorGenerator,1,0,2,2,13,2,0,2,0.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\UniformTrackColorGenerator.java,28
TrackMate,fiji.plugin.trackmate.visualization,ViewFactory,0,0,1,1,11,1,0,1,-1.0,1,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\ViewFactory.java,30
TrackMate,fiji.plugin.trackmate.visualization,ViewUtils,2,0,3,2,65,9,0,0,0.6666666666666666,3,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\ViewUtils.java,36
TrackMate,fiji.plugin.trackmate.visualization,WholeTrackFeatureColorGenerator,7,0,2,2,25,4,0,1,0.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\WholeTrackFeatureColorGenerator.java,29
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,HyperStackDisplayer,5,1,15,12,99,25,0,2,0.26666666666666666,15,10,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\HyperStackDisplayer.java,36
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,HyperStackDisplayerFactory,2,0,5,5,20,5,0,0,1.0,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\HyperStackDisplayerFactory.java,36
