Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.table.TablePanel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (exportToCsv) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getLogger; fiji.plugin.trackmate.Logger.error
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeatureNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeatureShortNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeatureDimensions; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeatureIsInt; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.name
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createTrackTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.setName
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.unsortedTrackIDs
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeatureNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeatureShortNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getFeatureModel; fiji.plugin.trackmate.FeatureModel.getEdgeFeatureDimensions
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeatureIsInt; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createEdgeTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.unsortedTrackIDs
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatureNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatureShortNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatureDimensions; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (createSpotTable) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatureIsInt; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.unsortedTrackIDs
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.unsortedTrackIDs
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,Law of Demeter violation,The tool detected the smell in this method (main) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.table.AllSpotsTableView.createSpotTable; fiji.plugin.trackmate.visualization.table.TablePanel.exportToCsv
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,Law of Demeter violation,The tool detected the smell in this method (main) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.table.TrackTableView.createSpotTable; fiji.plugin.trackmate.visualization.table.TablePanel.exportToCsv
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,Law of Demeter violation,The tool detected the smell in this method (main) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.table.TrackTableView.createTrackTable; fiji.plugin.trackmate.visualization.table.TablePanel.exportToCsv
TrackMate,fiji.plugin.trackmate.visualization.table,TrackMateTableExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.visualization.table,TrackMateTableExample,Law of Demeter violation,The tool detected the smell in this method (main) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.iterable
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.util.OnRequestUpdater
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,Law of Demeter violation,The tool detected the smell in this method (InfoPane) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,Law of Demeter violation,The tool detected the smell in this method (InfoPane) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatureShortNames; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,Law of Demeter violation,The tool detected the smell in this method (update) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,Law of Demeter violation,The tool detected the smell in this method (update) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getSpotFeatureIsInt; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,Law of Demeter violation,The tool detected the smell in this method (addJGraphTEdge) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,Law of Demeter violation,The tool detected the smell in this method (addJGraphTEdge) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,Law of Demeter violation,The tool detected the smell in this method (addJGraphTEdge) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeWeight
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,Law of Demeter violation,The tool detected the smell in this method (insertTrackCollection) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,Law of Demeter violation,The tool detected the smell in this method (insertTrackCollection) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,Law of Demeter violation,The tool detected the smell in this method (insertTrackCollection) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.util.DefaultFileFilter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotImageUpdater,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.trackscheme.SpotIconGrabber
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeStylist; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphLayout; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (importTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (importTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (addEdgeManually) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdge
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (addEdgeManually) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeWeight
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (addEdgeManually) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (addEdgeManually) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.isVisible
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (createThumbnails) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.keySet
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (createThumbnails) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.getNSpots
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (createThumbnails) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (createThumbnails) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (linkSpots) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.isVisible
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (linkSpots) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.isVisible
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (linkSpots) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdge
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (linkSpots) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeWeight
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (linkSpots) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Law of Demeter violation,The tool detected the smell in this method (linkSpots) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.isVisible
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EditAction,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphComponent; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeKeyboardHandler
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getDirectedNeighborIndex
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getSpots; fiji.plugin.trackmate.SpotCollection.lastKey
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.nTracks
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getSortedDepthFirstIterator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (manualColorEdges) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getEdgeFor
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (manualColorEdges) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putEdgeFeature; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getModel; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (manualColorVertices) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getSpotFor; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (multiEditSpotName) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getSpotFor; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (invoke) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getSpotFor; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (init) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getSelectionModel; fiji.plugin.trackmate.SelectionModel.getSpotSelection
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (init) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getSelectionModel; fiji.plugin.trackmate.SelectionModel.getSpotSelection
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (init) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getSpotFor; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (init) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getEdgeFor
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (init) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.removeEdgeFeature; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getModel; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (actionPerformed) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getSpotFor; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph
