Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,TrackOverlay,drawEdge,19,1,6,346,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,AllSpotsTableView,44,1,4,91,0,fiji.plugin.trackmate.visualization.table.TablePanel,fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.table.AllSpotsTableView; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,windowClosing,5,1,1,146,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,exportToCsv,6,2,0,156,0,fiji.plugin.trackmate.util.FileChooser,fiji.plugin.trackmate.util.FileChooser; fiji.plugin.trackmate.visualization.table.AllSpotsTableView
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,exportToCsv,8,1,1,173,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,createSpotTable,42,4,2,186,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.features.FeatureUtils
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,render,4,1,0,261,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,refresh,3,1,0,268,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,modelChanged,10,3,1,274,0,fiji.plugin.trackmate.ModelChangeEvent,fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.visualization.table.AllSpotsTableView; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,selectionChanged,21,5,1,294,0,fiji.plugin.trackmate.SelectionChangeEvent,fiji.plugin.trackmate.SelectionChangeEvent; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.visualization.table.AllSpotsTableView
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,centerViewOn,3,1,1,327,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,getModel,3,1,0,333,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,getKey,3,1,0,339,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,clear,2,1,0,345,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,BranchTableView,20,1,3,86,0,fiji.plugin.trackmate.visualization.table.BranchTableView,fiji.plugin.trackmate.visualization.table.BranchTableView; fiji.plugin.trackmate.visualization.table.TablePanel
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,getBranchTable,3,1,0,119,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,exportToCsv,6,2,0,124,0,fiji.plugin.trackmate.util.FileChooser,fiji.plugin.trackmate.util.FileChooser; fiji.plugin.trackmate.visualization.table.BranchTableView
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,exportToCsv,8,1,1,140,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,createBranchTable,103,13,2,153,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.graph.ConvexBranchesDecomposition; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,render,4,1,0,322,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,refresh,3,1,0,329,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,centerViewOn,2,1,1,335,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,getModel,3,1,0,339,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,getKey,3,1,0,345,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,clear,2,1,0,351,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,TablePanel,3,1,11,115,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,TablePanel,84,13,13,143,0,fiji.plugin.trackmate.visualization.table.TablePanel,fiji.plugin.trackmate.visualization.table.TablePanel
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,isCellEditable,4,1,2,185,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,setUseColoring,3,1,1,288,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,setObjects,10,2,1,293,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,getPanel,3,1,0,307,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,getTable,3,1,0,318,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,getObjectForViewRow,5,2,1,328,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,getViewRowForObject,10,2,1,344,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,scrollToObject,7,1,1,360,0,fiji.plugin.trackmate.visualization.table.TablePanel,fiji.plugin.trackmate.visualization.table.TablePanel
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,exportToCsv,56,21,1,369,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,TrackTableView,55,1,4,100,0,fiji.plugin.trackmate.visualization.table.TablePanel,fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.table.TrackTableView; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,windowClosing,5,1,1,171,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,exportToCsv,0,6,1,181,0,fiji.plugin.trackmate.util.FileChooser,fiji.plugin.trackmate.util.FileChooser; fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,createTrackTable,20,2,2,230,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.features.FeatureUtils; fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,createEdgeTable,36,4,2,268,0,fiji.plugin.trackmate.FeatureModel,fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.features.FeatureUtils; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,createSpotTable,44,5,2,333,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.features.FeatureUtils
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,render,4,1,0,411,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,refresh,3,1,0,418,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,modelChanged,15,4,1,424,0,fiji.plugin.trackmate.ModelChangeEvent,fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.visualization.table.TrackTableView; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,selectionChanged,36,8,1,452,0,fiji.plugin.trackmate.SelectionChangeEvent,fiji.plugin.trackmate.SelectionChangeEvent; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.visualization.table.TrackTableView
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,centerViewOn,3,1,1,507,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,centerViewOn,3,1,1,512,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,getModel,3,1,0,518,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,getKey,3,1,0,524,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,clear,2,1,0,530,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,getSpotTable,3,1,0,534,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,getEdgeTable,3,1,0,539,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,getTrackTable,3,1,0,544,0,,
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,main,13,1,1,34,0,fiji.plugin.trackmate.io.TmXmlReader,fiji.plugin.trackmate.io.TmXmlReader; fiji.plugin.trackmate.visualization.table.TablePanel; fiji.plugin.trackmate.visualization.table.AllSpotsTableView; fiji.plugin.trackmate.visualization.table.TrackTableView
TrackMate,fiji.plugin.trackmate.visualization.table,TrackMateTableExample,main,11,1,1,38,0,fiji.plugin.trackmate.visualization.table.TrackTableView,fiji.plugin.trackmate.visualization.table.TrackTableView; fiji.plugin.trackmate.io.TmXmlReader; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,InfoPane,32,1,2,102,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.trackscheme.InfoPane; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,refresh,8,1,0,124,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,run,3,1,0,129,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,ancestorRemoved,3,1,1,143,0,fiji.plugin.trackmate.SelectionModel,fiji.plugin.trackmate.SelectionModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,ancestorMoved,2,1,1,149,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,ancestorAdded,2,1,1,153,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,selectionChanged,3,1,1,165,0,fiji.plugin.trackmate.SelectionModel,fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,highlightSpots,13,3,1,172,0,fiji.plugin.trackmate.util.OnRequestUpdater,fiji.plugin.trackmate.util.OnRequestUpdater
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,update,49,8,0,196,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,isCellEditable,3,1,2,208,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,isOpaque,3,1,0,242,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,getBackground,3,1,0,248,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,displayPopupMenu,11,1,1,281,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,actionPerformed,3,1,1,288,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,exportTableToImageJ,33,7,0,298,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,init,43,3,0,354,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,getSize,3,1,0,360,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,getElementAt,3,1,1,366,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,mousePressed,3,2,1,389,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,mouseReleased,3,2,1,396,0,fiji.plugin.trackmate.visualization.trackscheme.InfoPane,fiji.plugin.trackmate.visualization.trackscheme.InfoPane
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,JGraphXAdapter,5,1,1,57,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,cellLabelChanged,16,3,3,68,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,addJGraphTVertex,20,2,1,96,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,addJGraphTEdge,24,2,1,123,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,mapEdgeToCell,4,1,2,154,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,getSpotFor,3,1,1,160,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,getEdgeFor,3,1,1,165,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,getCellFor,3,1,1,170,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,getCellFor,3,1,1,175,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,getVertexCells,3,1,0,180,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,getEdgeCells,3,1,0,185,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,removeMapping,4,1,1,190,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,removeMapping,4,1,1,196,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,vertexAdded,3,1,1,206,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,vertexRemoved,4,1,1,212,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,edgeAdded,3,1,1,219,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,edgeRemoved,4,1,1,225,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,insertTrackCollection,12,4,1,236,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,mxScaledLabelShape,paintShape,18,4,2,48,0,fiji.plugin.trackmate.visualization.trackscheme.mxScaledLabelShape,fiji.plugin.trackmate.visualization.trackscheme.mxScaledLabelShape
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,mxScaledLabelShape,getImageBounds,7,1,1,74,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,SaveAction,4,1,1,74,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,saveXmlPng,14,2,3,80,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,actionPerformed,109,17,1,110,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.SaveAction; fiji.plugin.trackmate.util.DefaultFileFilter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,createCanvas,5,1,2,199,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,exportGraphToPdf,24,2,1,275,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SmallFeaturePlotSelectionPanel,SmallFeaturePlotSelectionPanel,59,2,4,88,0,fiji.plugin.trackmate.visualization.trackscheme.SmallFeaturePlotSelectionPanel,fiji.plugin.trackmate.visualization.trackscheme.SmallFeaturePlotSelectionPanel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SmallFeaturePlotSelectionPanel,addFeature,20,4,0,172,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SmallFeaturePlotSelectionPanel,removeFeature,7,2,0,201,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotIconGrabber,SpotIconGrabber,3,1,1,60,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotIconGrabber,getImageString,32,4,2,65,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.visualization.trackscheme.SpotIconGrabber
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotIconGrabber,grabImage,21,4,5,125,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotIconGrabber,grabImage,14,2,6,172,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotImageUpdater,SpotImageUpdater,5,1,1,40,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotImageUpdater,getImageString,14,2,2,54,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.SpotIconGrabber
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,TrackScheme,17,1,3,164,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,windowClosing,3,1,1,175,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,setSpotImageUpdater,3,1,1,190,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getSelectionModel,3,1,0,195,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getUnlaidSpotColumn,3,1,0,200,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getNextFreeColumn,7,2,1,209,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getGUI,3,1,0,222,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getGraph,3,1,0,230,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getGraphLayout,3,1,0,239,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,createGraph,16,1,0,251,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,updateCellOf,23,3,1,280,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.SpotImageUpdater; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,insertSpotInGraph,18,3,2,325,0,fiji.plugin.trackmate.visualization.trackscheme.SpotImageUpdater,fiji.plugin.trackmate.visualization.trackscheme.SpotImageUpdater; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,importTrack,23,3,1,356,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,addEdgeManually,39,6,1,394,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,selectionChanged,26,8,1,490,0,fiji.plugin.trackmate.SelectionChangeEvent,fiji.plugin.trackmate.SelectionChangeEvent; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,centerViewOn,3,1,1,531,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,modelChanged,99,19,1,537,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeStylist; fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,run,4,1,0,711,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,render,35,2,0,728,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,run,27,2,0,738,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,refresh,2,1,0,784,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,clear,3,1,0,788,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getModel,3,1,0,794,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,userChangedSelection,71,18,2,804,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.SelectionModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,toggleLinking,5,1,0,1016,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,toggleThumbnail,5,2,0,1028,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,zoomIn,3,1,0,1042,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,zoomOut,3,1,0,1047,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,resetZoom,3,1,0,1052,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,doTrackStyle,12,2,0,1057,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeStylist,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeStylist; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,createThumbnails,34,7,0,1075,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.trackscheme.SpotImageUpdater; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,doTrackLayout,11,3,0,1130,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphLayout,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphLayout
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,captureUndecorated,5,1,0,1146,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,captureDecorated,12,1,0,1153,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,toggleDisplayDecoration,4,1,0,1168,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphComponent,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphComponent
